0.684	0.683	6	-7.366	1	0.177	0.13	0	0.156	0.406	112.856	231253	4	34.68828	11	1
0.563	0.887	1	-5.013	1	0.0857	0.0297	0	0.352	0.794	158.05	188933	4	27.93992	8	1
0.505	0.34	4	-9.005	1	0.0438	0.576	0	0.21	0.0916	101.993	206459	4	27.0918	12	1
0.479	0.816	2	-7.71	1	0.0486	0.00303	0.825	0.313	0.106	118.027	454607	4	31.56214	16	0
0.194	0.689	2	-7.316	1	0.0424	4.01e-06	0.512	0.258	0.307	125.713	398280	3	17.31901	16	0
0.328	0.421	0	-5.824	0	0.0571	0.000539	0.863	0.149	0.0423	94.998	485053	4	37.39304	13	0
0.631	0.924	0	-5.589	1	0.146	0.0841	3.59e-06	0.084	0.755	100.045	192280	4	44.37195	8	1
0.48	0.756	1	-5.399	1	0.0333	0.00993	0.00704	0.312	0.447	131.127	276720	4	48.10774	12	1
0.567	0.593	4	-7.127	0	0.0375	0.000848	2.09e-06	0.114	0.0398	91.703	224874	4	24.68235	10	1
0.56	0.631	0	-8.561	1	0.028	0.754	0.962	0.135	0.396	130.018	145093	4	45.57558	6	0
0.731	0.75	2	-10.457	1	0.0321	0.0862	0.000388	0.202	0.639	135.406	178987	4	40.74753	7	1
0.429	0.8	7	-5.607	0	0.033	0.00305	1.3e-05	0.179	0.269	179.788	362098	4	23.39951	14	0
0.532	0.883	0	-2.743	0	0.0352	0.0951	0	0.304	0.7	99.995	190240	4	72.39931	7	1
0.243	0.894	8	-8.195	1	0.0495	0.00329	0.000385	0.173	0.254	150.902	277664	4	65.44086	10	0
0.152	0.939	2	-4.824	0	0.224	1.75e-05	1.81e-05	0.424	0.228	179.904	288533	4	48.14203	13	0
0.172	0.978	6	-5.687	0	0.0809	7.36e-06	0.779	0.117	0.0369	152.329	394376	4	76.41212	12	0
0.719	0.616	1	-3.951	1	0.0395	0.00683	3.11e-05	0.0742	0.625	124.963	200880	4	39.01911	9	1
0.339	0.707	0	-5.121	0	0.0428	0.0113	0	0.337	0.359	173.993	183808	4	34.06756	9	1
0.897	0.43	7	-12.759	1	0.0551	0.0118	0	0.0473	0.964	121.987	223120	4	34.4807	13	1
0.129	0.849	11	-5.249	0	0.0422	0.000152	0.843	0.164	0.172	159.745	305129	3	36.95335	7	0
0.27	0.608	7	-7.308	0	0.0376	0.0287	0.869	0.0982	0.1	76.022	422240	4	20.11503	17	0
0.373	0.737	4	-7.861	1	0.0408	0.00244	0.741	0.328	0.118	98.628	550087	4	61.00769	16	0
0.797	0.731	9	-4.443	0	0.0479	0.229	0	0.224	0.623	146.93	228387	4	29.00325	12	1
0.705	0.554	10	-9.628	0	0.0551	0.321	9.26e-06	0.978	0.611	80.042	177913	4	110.32042	7	1
0.509	0.781	8	-3.48	1	0.072	0.0398	0	0.0749	0.176	128.0	271427	4	40.35777	11	1
0.643	0.725	7	-5.632	1	0.0231	0.0365	1.2e-06	0.326	0.683	93.975	211067	4	23.31384	11	1
0.646	0.431	6	-8.517	1	0.0262	0.637	6.99e-06	0.113	0.292	90.034	220627	4	54.73098	10	1
0.158	0.944	4	-4.585	0	0.0911	0.0938	0.00286	0.132	0.051	99.996	372820	4	38.28981	16	0
0.517	0.636	9	-6.613	1	0.0331	0.351	0	0.356	0.318	83.959	212320	4	71.96548	8	1
0.69	0.937	10	-5.393	1	0.0642	0.0894	0.000104	0.0532	0.794	122.951	235012	4	48.05508	12	1
0.754	0.693	9	-6.483	0	0.0844	0.0059	1.59e-06	0.0515	0.411	128.062	226093	4	39.51867	12	1
0.513	0.973	6	-4.115	0	0.0849	4.58e-05	0.00326	0.224	0.159	121.018	255587	4	37.17501	9	0
0.6	0.698	9	-5.86	1	0.0355	0.0724	1.64e-06	0.113	0.57	140.032	210373	4	20.74027	10	1
0.202	0.536	7	-8.731	1	0.0373	0.798	0.9	0.105	0.079	105.491	786038	3	54.63542	30	0
0.673	0.84	0	-4.81	1	0.0535	0.0214	0.00259	0.321	0.398	123.077	218880	4	31.73029	8	1
0.68	0.83	5	-3.922	0	0.0897	0.00169	0	0.382	0.638	102.91	310667	4	28.60971	12	1
0.375	0.957	11	-4.478	1	0.0783	0.000366	0	0.675	0.392	94.684	172387	4	49.6078	9	0
0.303	0.954	5	-4.635	1	0.139	0.000522	0.554	0.354	0.265	119.878	225750	4	25.52705	10	0
0.47	0.923	0	-2.467	1	0.0371	2.44e-06	0.000258	0.091	0.432	132.054	208280	4	45.69281	7	0
0.467	0.813	8	-4.917	0	0.0338	0.0362	0.17	0.147	0.321	126.014	298080	4	50.31803	10	0
0.432	0.657	5	-5.12	1	0.0304	0.317	0	0.0893	0.259	142.528	227613	4	55.20204	13	1
0.657	0.739	2	-4.081	1	0.274	0.141	0	0.178	0.543	181.994	202221	4	27.02196	11	1
