0.369	0.385	0	-9.132	1	0.0282	0.872	0	0.279	0.735	108.025	139320	4	25.83372	8	1
0.43	0.768	10	-9.871	1	0.0296	0.765	0.000376	0.264	0.741	107.402	172200	4	64.40041	7	1
0.524	0.392	0	-10.738	1	0.0318	0.711	4.29e-06	0.101	0.74	127.804	140267	3	34.51293	9	1
0.462	0.592	2	-6.711	1	0.123	0.937	1.62e-06	0.0977	0.764	173.575	164973	4	35.195	8	1
0.474	0.629	11	-7.924	1	0.0581	0.267	0	0.0465	0.593	125.674	147853	4	50.97441	8	0
0.521	0.354	7	-13.323	0	0.0252	0.5	0	0.109	0.662	95.727	242467	4	28.81872	13	1
0.341	0.572	5	-8.604	1	0.0359	0.762	2.38e-05	0.417	0.761	80.339	164141	4	22.92244	9	1
0.567	0.667	5	-9.419	1	0.0411	0.00632	0	0.0306	0.849	110.152	212773	4	30.77587	11	1
0.637	0.528	0	-10.657	1	0.0297	0.263	0.258	0.179	0.962	144.15	118800	4	22.77774	6	0
0.306	0.763	2	-11.531	1	0.0988	0.000471	0.801	0.111	0.593	153.567	542547	4	32.68582	29	0
0.425	0.499	7	-13.967	0	0.0403	0.302	0.000365	0.0841	0.703	93.068	211427	4	31.27695	12	0
0.476	0.464	3	-13.332	1	0.0374	0.225	0.00227	0.0658	0.95	98.798	118267	4	20.91206	8	1
0.472	0.374	7	-13.263	1	0.0261	0.553	0.00206	0.268	0.427	89.33	156813	4	54.66776	8	0
0.633	0.515	0	-9.339	1	0.0413	0.476	0	0.0905	0.823	130.388	126280	4	23.30047	7	1
0.458	0.345	3	-17.425	0	0.036	0.723	0.603	0.114	0.172	108.955	1676867	4	53.11859	68	0
0.751	0.689	5	-6.564	1	0.0281	0.0541	0	0.281	0.827	125.238	165947	4	31.03432	9	1
0.737	0.706	5	-6.357	1	0.0398	0.814	7.08e-06	0.376	0.969	138.02	126973	4	21.32098	9	1
0.578	0.433	4	-10.592	1	0.0501	0.233	9.33e-05	0.142	0.57	141.241	241240	4	44.65046	10	0
0.531	0.555	1	-12.952	1	0.0471	0.0395	0.616	0.0701	0.833	131.166	156755	4	60.7789	7	1
0.543	0.343	0	-11.862	0	0.0296	0.875	1.77e-05	0.0847	0.46	91.049	193746	4	35.81528	8	1
0.74	0.571	10	-9.961	1	0.0361	0.808	0	0.112	0.962	138.06	135160	4	43.70054	7	1
0.526	0.737	2	-9.816	0	0.102	0.646	0	0.207	0.681	118.001	284893	4	27.81549	12	1
0.549	0.34	0	-13.9	1	0.0325	0.715	0	0.139	0.429	107.705	166000	4	43.37498	11	1
0.446	0.579	0	-6.447	0	0.0308	0.386	5.18e-06	0.357	0.526	114.526	163985	4	38.19265	8	1
0.545	0.476	8	-11.185	1	0.0367	0.00421	1.27e-05	0.212	0.449	136.452	136227	4	22.05371	9	1
0.379	0.706	8	-8.345	1	0.0514	0.143	0	0.156	0.566	141.31	174773	4	36.78027	9	0
0.539	0.7	0	-9.756	1	0.0348	0.366	0.0999	0.232	0.707	157.318	402267	4	84.46454	16	0
0.57	0.517	9	-12.352	1	0.0312	0.717	0.671	0.149	0.619	122.871	159760	4	25.22221	9	0
0.328	0.755	3	-8.486	1	0.0521	0.269	0.00212	0.265	0.214	99.587	225693	4	42.36513	9	0
0.253	0.232	0	-12.695	1	0.0318	0.805	0.00018	0.0939	0.307	173.819	148440	3	21.13239	9	1
0.476	0.722	0	-10.017	1	0.0646	0.598	0	0.184	0.909	92.966	119800	4	70.91947	5	1
0.768	0.684	4	-6.116	0	0.0398	0.138	0.000898	0.0642	0.887	134.116	150240	4	28.95761	6	1
0.225	0.167	9	-16.623	1	0.0335	0.598	3.83e-06	0.372	0.206	94.173	165827	4	29.63332	10	1
0.709	0.841	2	-6.143	1	0.0519	0.19	0.000195	0.0686	0.961	117.538	130987	4	22.95233	10	1
0.738	0.64	7	-6.542	1	0.04	0.41	0	0.315	0.757	104.82	155560	4	48.35468	8	1
