Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Sexomatic,The Bar-Kays,spotify:track:2I1TOol6zDsfbBPcU0bsvV,0.835,0.558,7,-13.8,1,0.0577,0.0202,0.00257,0.459,0.583,113.485,387200,4,30.70554,13
Play It Back,Dr. Lonnie Smith,spotify:track:4xctl0zK5BjbevWdQ9kBFZ,0.582,0.731,1,-11.922,1,0.0379,0.279,0.703,0.664,0.912,110.704,575707,4,74.36187,26
Empty Heart,MC5,spotify:track:0iVSKOlHClqysQ0a4IvqUE,0.374,0.962,5,-4.347,0,0.195,0.0816,0.747,0.0846,0.548,155.502,439187,4,101.60386,13
Don't Mess With Cupid,New York Dolls,spotify:track:0MLMom6F2bCqqKQL2y0nSG,0.632,0.717,1,-11.65,1,0.0498,0.0301,0.000443,0.0799,0.536,141.397,171363,4,39.46661,7
I'm Not Your Stepping Stone,The Flies,spotify:track:3tgMZBRC9NwnuD6b4kWlBi,0.279,0.727,2,-7.917,1,0.0419,0.000612,2.1e-06,0.0742,0.365,106.666,160667,4,36.34974,8
Biff Bang Pow,The Creation,spotify:track:4PxDVjC6cl9sRO7se4k4RD,0.441,0.855,2,-7.562,1,0.0433,0.222,0,0.201,0.693,98.392,145627,4,61.31209,6
Sinatra,Helmet,spotify:track:5n4HiXIkGjxlBlbeUbbBsv,0.107,0.864,2,-7.513,1,0.0554,0.00123,0.0159,0.0617,0.279,169.319,263000,4,32.33462,7
Sell Out,Reel Big Fish,spotify:track:6SJ1hWFVBIiUgGgHKvwXCQ,0.557,0.87,1,-6.332,1,0.125,0.064,1.51e-05,0.208,0.947,104.708,227493,4,35.75959,12
Flight From Ashiya,Kaleidoscope,spotify:track:5UzW5PJEQWd7qcsXFLRa6A,0.273,0.493,2,-10.498,1,0.0313,0.00113,0.305,0.185,0.275,68.72,158627,4,38.3607,7
Round ÃÂÃÂ¢ÃÂÃÂÃÂÃÂNÃÂÃÂ¢ÃÂÃÂÃÂÃÂ Round (Studio Recording 1977),Germs,spotify:track:6KRNWQe0zcSA2NB4Sd0Rnw,0.253,0.808,0,-7.668,1,0.135,0.00214,0.141,0.331,0.741,202.306,137680,4,43.45724,8
Time Bomb,Rancid,spotify:track:5kxxhOkxd7j57e7oL121gI,0.646,0.962,9,-4.862,1,0.0536,0.138,0,0.471,0.961,164.79,144333,4,40.62648,6
"Stop and Go - 7"" Edit",David Grant,spotify:track:5VR1mQyPnbjKj6pAuIFacP,0.77,0.48,10,-15.417,0,0.0408,0.0276,6.87e-06,0.317,0.651,118.36,204933,4,43.4725,9
Angel Baby,Rosie & The Originals,spotify:track:71keN33KR0rS5jwKi4JNLE,0.347,0.177,0,-15.365,1,0.0326,0.849,0.00231,0.113,0.444,196.501,227624,3,21.46962,10
Out Of Control,Oingo Boingo,spotify:track:1Qo89CjKCpmFI7kB4SoUt1,0.62,0.533,0,-13.284,1,0.0361,0.329,3.66e-06,0.166,0.865,98.655,250173,4,39.14899,11
Super Crush,Tiger Trap,spotify:track:1rflg5WUTBLztF4xeFQTmh,0.222,0.793,9,-10.438,1,0.0339,0.00021,0.141,0.139,0.66,90.906,132533,4,53.9797,6
I Say A Little Prayer,Reuben Wilson,spotify:track:0wvP9RjM9TQ7Z25FG2uM5f,0.668,0.544,10,-11.209,1,0.0575,0.768,0.867,0.0616,0.832,141.097,490827,4,33.81793,18
Napoleon,Alcohol Funnycar,spotify:track:15XNzLXFCqWvpM73Lfn63V,0.243,0.961,8,-5.291,1,0.0576,3.33e-05,0.00514,0.381,0.36,91.311,218533,4,39.43179,8
Machine Gun - Extended Version,Hubert Kah,spotify:track:0gPdxEGMbPZx3K4KlBbv0H,0.754,0.787,7,-9.51,1,0.0468,0.056,0.409,0.0965,0.887,123.973,339933,4,26.06811,13
As She Walked Away,Jack McDuff,spotify:track:6rKWrZkGGR1ToRcqhqT37I,0.676,0.41,8,-12.805,1,0.0455,0.64,0.884,0.133,0.694,76.831,481800,4,51.76506,22
5 Minutes Alone,Pantera,spotify:track:5SAEMjVQbmin3g7b0RG6me,0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402,347440,4,45.06423,18
King Of My Castle - Roy Malone's King Mix,Wamdue Project,spotify:track:4XZwpHpscrMkbpQPqjnwRJ,0.868,0.537,10,-9.038,0,0.0783,0.0438,0.633,0.0604,0.764,125.02,299333,4,31.59489,13
Livin' On The Edge Of The Night,Iggy Pop,spotify:track:0xGFngTneJV4OzN310i8Qh,0.737,0.507,9,-11.406,0,0.0307,0.232,0.02,0.0656,0.766,127.091,218467,4,30.04316,12
I Wouldn't Lie,Yarbrough & Peoples,spotify:track:6jSLuy1IiyFPso0zZIfzhk,0.729,0.594,10,-14.376,1,0.031,0.00618,0.516,0.0741,0.861,111.458,302440,4,35.74404,13
"In My House - 12"" Version",Mary Jane Girls,spotify:track:4e2iHnjbGzQ6ltPRiJXYI3,0.761,0.743,10,-8.629,0,0.0304,0.0127,0.113,0.0852,0.96,116.708,301627,4,21.44448,11
"Single Life - 12"" Mix",Cameo,spotify:track:5sp7ZJNJmr4dVEX6Nacw2M,0.818,0.727,7,-9.006,1,0.0724,0.256,0.119,0.357,0.707,111.758,393533,4,43.45914,16
Dyslexic Heart,Paul Westerberg,spotify:track:6I1ESyGhZAEzZvxkxGyUZS,0.66,0.756,0,-11.032,1,0.0295,0.072,3.78e-06,0.15,0.881,136.692,268107,4,29.19486,11
Let Yourself Go - 1991 Star Time Version,James Brown,spotify:track:6d7HaDW3QT0Cef57QTc5EL,0.843,0.48,1,-8.285,1,0.0331,0.164,0.000307,0.148,0.513,115.571,238027,4,63.44611,11
Person to Person,Screamin' Jay Hawkins,spotify:track:5HJwsZ5gaiIEHMc9nivwtE,0.698,0.534,3,-10.028,1,0.0357,0.764,1.58e-06,0.28,0.879,109.701,129040,3,58.19113,5
Judy Staring At The Sun,Catherine Wheel,spotify:track:255DEn74qhXt6xcz41dFgC,0.481,0.849,9,-6.621,1,0.0436,0.00109,6.63e-06,0.125,0.402,111.872,236893,4,39.9043,9
Lonely I,The Warner Brothers,spotify:track:1LBsTBt4ZLM1w8LPUNaMdf,0.597,0.81,4,-8.764,0,0.0349,0.429,0,0.0842,0.475,97.176,132400,4,20.75529,8
Mockingbirds,Grant Lee Buffalo,spotify:track:73UlpUGNpK7qXbHf5OgTKA,0.461,0.472,1,-10.443,1,0.0344,0.37,2.37e-06,0.0612,0.254,129.127,280120,4,53.6767,10
The Official Ironmen Rally Song,Guided By Voices,spotify:track:5loizQ3cJfxZz7NL9pDQIb,0.313,0.913,0,-4.847,1,0.0418,0.000554,0.0399,0.395,0.705,117.466,168493,4,82.61475,5
Keep Away,Godsmack,spotify:track:2Q6Zxws1OeY9cKI7ANTC1Q,0.368,0.934,2,-5.188,1,0.066,3.94e-05,0.00583,0.39,0.445,99.163,290200,4,32.53813,13
Veronica Sawyer,Edna's Goldfish,spotify:track:3hDBYE7YnUBO8Stzc4jOpr,0.522,0.919,3,-4.839,1,0.0883,0.0426,0,0.128,0.825,175.644,211147,4,15.38299,14
Tax Free,Hansson & Karlsson,spotify:track:5v3qtS7tWLydQD7qbvkGXk,0.316,0.433,4,-11.944,0,0.0694,0.111,0.857,0.102,0.411,92.032,434467,4,39.50167,15
Imposters of Life's Magazine,The Idle Race,spotify:track:5pdeZYqVRS0ptLxRYnfYh4,0.587,0.696,11,-7.152,1,0.0329,0.569,0.164,0.309,0.7,137.208,141173,4,43.91207,7
The Medicine Song,Stephanie Mills,spotify:track:0YHgQnCiCfjKq3onzayWy1,0.771,0.633,7,-10.496,1,0.0505,0.083,0.000509,0.122,0.625,113.429,292600,4,77.5541,11
Ahead,Wire,spotify:track:2uiUhlBXzPTc1WA1Rcr3yy,0.584,0.874,2,-13.708,1,0.04,0.237,0.00342,0.386,0.513,127.93,300827,4,28.45871,14
"How Soon We Forget - ""Extended Version""",Colonel Abrams,spotify:track:53sLRX5EHm68FwnXVEwQ0h,0.79,0.776,7,-11.708,1,0.0519,0.144,0.162,0.127,0.955,117.798,469867,4,33.95366,22
Chains of Love,Piero Piccioni,spotify:track:1cnDtWvcBIWpklcbTr9eW5,0.413,0.472,2,-13.99,0,0.0479,0.91,0.849,0.098,0.138,135.586,192400,4,55.85494,9
Mexican Hairless,Toadies,spotify:track:6wPA3Eplol740Hftfbu3nY,0.42,0.937,2,-11.209,1,0.0408,4.24e-06,0.644,0.0442,0.68,126.531,108933,4,19.29875,5
Nowhere Near,Yo La Tengo,spotify:track:6zqfL2Io4GGtVTz1Agrow1,0.43,0.233,9,-15.242,1,0.0288,0.832,0.845,0.099,0.0848,81.171,363973,4,23.66759,9
London Homesick Blues / Home With the Armadillo,Gary P. Nunn,spotify:track:1AZj66XqCgy3LfjPZ5mZOP,0.475,0.622,7,-5.87,1,0.0374,0.302,2.57e-05,0.684,0.65,119.092,342893,4,33.25363,14
"Tammy's Breeze - Live At The It Club, Los Angeles, CA/1970",Gene Harris & The Three Sounds,spotify:track:1g8IFeH8zdYP9rDgUSYcI0,0.561,0.0922,3,-21.684,1,0.035,0.874,0.868,0.504,0.476,114.194,289533,4,56.97152,14
Fly On the Wall,The Jesus Lizard,spotify:track:1Sbixy29J3ii37kXrJvwgQ,0.484,0.759,9,-10.01,1,0.0289,2.22e-05,0.000223,0.0926,0.873,129.547,185960,4,37.39795,10
I'm So Hot For You,Bobby O,spotify:track:0SrKiopba35reTprMdu3ST,0.716,0.813,4,-10.657,0,0.0714,0.0515,0.0476,0.15,0.825,122.433,310093,4,32.56416,10
I Live for That Look,Dinosaur Jr.,spotify:track:1TC4h2sqGeap5qxqvS41I1,0.31,0.903,7,-9.931,1,0.0529,3.48e-05,0,0.213,0.434,146.061,116227,4,46.87325,5
Shovel Into Spade Kit,Lilys,spotify:track:62MEPnaKsxGcJbgmxm4GN4,0.486,0.85,0,-8.457,1,0.0458,0.536,0.000367,0.0704,0.755,124.65,228027,4,51.49325,7
Have I the Right,The Honeycombs,spotify:track:3DzwsdqmeL60taVeshJ8WP,0.368,0.891,1,-8.067,0,0.26,0.024,0.000611,0.194,0.527,142.216,178040,4,35.29232,9
Graduation (Friends Forever),Vitamin C,spotify:track:45V4Mk7vZV2b9JfSWuUX9m,0.583,0.637,0,-6.464,1,0.0459,0.00722,0.0419,0.177,0.315,80.004,340613,4,74.93726,10
Just in Case You Wonder,The Ugly Ducklings,spotify:track:4fOOqMB2LMZOduUSeLwuBV,0.435,0.858,2,-4.536,1,0.0461,0.000409,2.03e-05,0.17,0.711,110.194,146187,4,18.96532,5
Thank You,Dido,spotify:track:751gBcu62kORDelX7FV0mM,0.722,0.595,1,-9.928,0,0.0415,0.284,0.000538,0.0694,0.738,79.98,217827,4,37.02954,9
Native Place,The Railway Children,spotify:track:5YqRzwFt5dvdjTsG93A7QD,0.58,0.85,8,-7.056,1,0.0275,0.0201,0.0117,0.136,0.787,124.836,233173,4,38.03087,10
This Is My Song,Petula Clark,spotify:track:5UBtMSch1aLKlsgDz54Wfy,0.179,0.39,5,-8.15,1,0.0336,0.725,0,0.13,0.399,65.921,193765,4,27.18093,7
C'est si bon,Eartha Kitt,spotify:track:07UjFjAVwQ5b3jWCWS4Etd,0.525,0.395,5,-11.025,0,0.0768,0.637,0,0.0866,0.493,76.215,177000,4,63.04171,6
Swayin' To The Music (Slow Dancin'),Johnny Rivers,spotify:track:3ARNUtmd0qaWCDgLHBLjom,0.343,0.258,8,-19.548,1,0.0313,0.386,2.49e-06,0.0574,0.534,173.999,243267,4,40.83898,11
Panic In The World,Be Bop Deluxe,spotify:track:4mhI6Cv4XOMeXxEx3euqwR,0.697,0.713,9,-13.049,1,0.0289,0.114,0.000219,0.064,0.936,119.432,306000,4,33.27895,12
