Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
It Came on a Sunday,Writing On The Wall,spotify:track:29WoefIfyQknP47hfwaFzg,0.294,0.773,2,-8.226,1,0.0382,0.114,0.412,0.0674,0.681,179.098,254067,4,51.10238,9
I Don't Wanna Be Free - Stereo Version,The Sorrows,spotify:track:61QTIPetSfwh9uiHTDMl5o,0.483,0.98,0,-5.935,1,0.0928,0.189,7.66e-06,0.0643,0.721,149.192,158760,4,35.39892,9
Don't Sing No Sad Songs for Me - Stereo Version,The Sorrows,spotify:track:6UW9kYfXkued5WjMmO0SdT,0.473,0.696,2,-6.383,0,0.0327,0.00205,0,0.303,0.759,101.067,141480,3,41.90169,8
What'd I Say,The Astronauts,spotify:track:43x94NXal8a7qfQpe4dp7z,0.264,0.875,4,-11.29,1,0.0483,0.534,0.000287,0.836,0.671,185.761,383253,4,32.08526,22
YOUR HEAD IS REELING,Ultimate Spinach,spotify:track:58ld9nKbXWNKB0kc01bKii,0.472,0.508,9,-8.73,0,0.0396,0.757,0.159,0.38,0.469,119.773,216347,4,32.38253,11
Black Veils of Melancholy - Mono Version,Status Quo,spotify:track:2EYt3hJ5kUGS6oqXdMP5sK,0.423,0.652,2,-5.421,1,0.0269,0.149,0.0044,0.189,0.597,89.802,196627,4,18.29472,11
"Ocean, Pt. I",Dry Ice,spotify:track:2Bws49Qe7i48W2tMsHjqtf,0.28,0.693,11,-6.681,0,0.0376,0.349,0,0.0918,0.467,173.797,201051,4,38.11663,10
What The Young Minds Say,The Art Of Lovin',spotify:track:0YCvKaytxNa1i5xRKW5Fgp,0.476,0.312,1,-8.209,0,0.0266,0.708,0.000127,0.118,0.286,91.953,160053,4,35.74638,9
Little Sister,Nico,spotify:track:0UEbWXCmAOVR45mmaGykFh,0.151,0.172,5,-13.688,1,0.0366,0.965,0.000187,0.1,0.21,155.305,267067,3,40.51853,12
There She Goes Again - The Factory Rehearsal,The Velvet Underground,spotify:track:2C6ctNmXfHEXzUMX6OmHkD,0.705,0.294,5,-14.291,1,0.0816,0.738,0.22,0.306,0.453,117.899,129413,3,18.07147,10
Free And Easy,The Sentinals,spotify:track:2RBzW2CkbbMngPzQU3HCyd,0.581,0.385,10,-15.255,1,0.0326,0.545,0.865,0.102,0.665,130.809,85240,4,35.04362,6
The Thoughts of Emerlist Davjack,The Nice,spotify:track:4DUSjE9wYPL7EhgSZ794T7,0.409,0.443,10,-14.3,1,0.0279,0.0721,9.26e-05,0.116,0.255,142.336,166678,4,50.8192,8
Street Of Dreams - Rudy Van Gelder Edition / Remastered 2009,Grant Green,spotify:track:09h6OHJRrSW3ke4Tlo6NP9,0.546,0.429,7,-11.255,1,0.046,0.96,0.288,0.0985,0.497,129.609,543307,4,23.3153,26
Sun Sing,Rainbow Ffolly,spotify:track:5wbhTX64LGN5MdGD2M4dIN,0.371,0.337,2,-18.969,1,0.0696,0.0315,9.13e-05,0.661,0.449,114.314,241387,4,21.95566,13
Rainbow Valley,Love Affair,spotify:track:0uDWbT7UGlakU7IQMSPas3,0.505,0.401,0,-12.549,1,0.0282,0.31,1.22e-06,0.0514,0.421,105.606,230893,4,65.74652,11
If I Had a Hammer,Mel TormÃÂÃÂ©,spotify:track:70T8c2mtW3SE8hpEXAPqKC,0.612,0.409,4,-15.044,0,0.0606,0.638,0,0.255,0.735,119.311,185587,4,23.34127,12
"No, No, No, No - Italian Version",The Sorrows,spotify:track:2dxuY2bfzUukpUbpLq3S0n,0.544,0.831,9,-5.118,1,0.255,0.497,0,0.264,0.822,140.131,153067,4,26.58061,9
Born in Chicago,The Paul Butterfield Blues Band,spotify:track:0dvPuXBdAudLyBnCmYYu68,0.419,0.597,2,-12.591,1,0.048,0.786,0.000769,0.321,0.941,76.177,188867,4,17.51362,8
Mony Mony,Tommy James & The Shondells,spotify:track:23xk9Rf7oIHVUU1JvmXYFn,0.592,0.834,2,-11.565,1,0.0334,0.322,0,0.364,0.809,130.967,174133,4,35.1592,8
