Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
We Will Glorify - House Of Worship Album Version,Twila Paris,spotify:track:5q4oEZ9e0dJAejnTA6GHo6,0.479,0.565,9,-6.19,1,0.0316,0.645,0,0.107,0.166,135.927,192640,3,46.04194,6
Notorious,Synapscape,spotify:track:02GE1dMiy7QkuvmIwOZVYa,0.44,0.9,11,-6.251,0,0.0824,0.00097,0.976,0.948,0.0946,135.905,282240,4,64.37998,10
Mujhe Tum Nazar Se Gira To Rahe Ho,Mehdi Hassan,spotify:track:6D5YqPRZo1OfpD2cy5hUz1,0.513,0.359,8,-11.288,1,0.0371,0.971,9.85e-05,0.218,0.741,120.251,235173,4,36.4063,9
Little Rock,of Montreal,spotify:track:31U03wPvoOYsNceTVbjIuC,0.388,0.336,0,-10.215,1,0.0391,0.741,0,0.147,0.316,203.884,58587,4,19.98136,5
Helden (feat. Till Lindemann),Apocalyptica,spotify:track:1s1rBeCVohg6MoHo4zUZ3d,0.442,0.835,9,-4.486,0,0.0409,0.000147,0.595,0.0953,0.0393,113.039,258840,4,39.72753,9
Beautiful Death,Wintersun,spotify:track:1DZ2aoDiNsaFZGRp9SV4a1,0.323,0.84,0,-7.319,0,0.0493,5.24e-05,0.549,0.411,0.0579,96.981,496303,3,28.26493,16
Death of Cedric,Patrick Doyle,spotify:track:7jURLmWehyAK8HGqq0v13p,0.135,0.107,11,-23.095,0,0.0435,0.718,0.975,0.214,0.0375,143.271,116360,4,65.47256,5
Tum Bin Jaon Kahan,Hariharan,spotify:track:4u59BL6bp6Xl78sY2Xsv84,0.734,0.359,11,-14.531,0,0.0268,0.232,0.864,0.0864,0.698,109.981,242800,4,21.20642,10
Shakara,Fela Kuti,spotify:track:7ahuB6eBMgz9jGm6AMLHuM,0.648,0.713,10,-6.622,0,0.0421,0.27,0.0504,0.205,0.611,120.352,805733,4,78.13706,29
Combat Baby,Metric,spotify:track:7Eb5avO0Ut4p6hAGCaeYEk,0.649,0.914,9,-6.199,1,0.0455,0.00573,0.000165,0.0997,0.739,139.125,209760,4,59.04406,8
Rock N’ Roll Démon,Ossian,spotify:track:2AAjbCt3zoiAExQuIwLAir,0.275,0.962,1,-6.116,1,0.113,0.000649,0.0142,0.437,0.326,90.9,231000,4,20.86458,8
Ghost,Mnemic,spotify:track:6AX0wYm5LrDxwA94CwwYSH,0.549,0.937,1,-5.049,1,0.0852,4.84e-06,0.883,0.192,0.185,110.997,335400,4,84.23188,8
Elegy,Lisa Gerrard,spotify:track:7j3ped9Fu6Bsy2oeVeCG9C,0.0704,0.151,3,-19.906,1,0.042,0.925,0.513,0.111,0.0471,64.527,401000,3,43.56399,18
Through the Window,Brian Bromberg,spotify:track:4m4n9WpLBNiddifFmNQrWd,0.495,0.912,5,-5.035,1,0.0423,0.000182,0.887,0.22,0.837,151.957,336467,4,33.23961,13
Bloodstain,Pulley,spotify:track:47KmInwpMph2WLIrb6FjGz,0.506,0.953,5,-5.17,1,0.0554,2.73e-05,0.00233,0.363,0.81,97.016,164347,4,117.98198,5
Trade Show,Brian Bromberg,spotify:track:2aILg0DsOld1iWvzUHb8KH,0.459,0.858,2,-5.781,1,0.0487,1.98e-05,0.872,0.29,0.753,89.823,357920,4,138.29505,13
I Should Tell You,Adam Pascal,spotify:track:5xIJIJTu3WHdyP6po2sYaj,0.315,0.362,7,-7.889,1,0.0271,0.458,0,0.0922,0.171,98.657,172080,3,23.73227,11
Crawling Through Knives,In Flames,spotify:track:3Tsxab9QFdZwH0ftbfIcxH,0.409,0.985,10,-3.756,0,0.117,2.14e-05,0.257,0.275,0.0422,105.077,243200,4,68.6633,10
Aspiration,After The Burial,spotify:track:5OuuMDuTB0WUaOnfU2H3ZO,0.325,0.958,6,-4.263,1,0.19,1.33e-05,0.143,0.0735,0.253,134.011,280733,4,86.65833,10
Choraveena,Anil Panachooran,spotify:track:6v5fCs1NdJUyMgVCZSzacb,0.664,0.706,0,-5.077,1,0.0472,0.623,0,0.354,0.594,105.003,199067,4,38.27712,11
Peikkotyrannin Kuolema,Heavy Metal Perse,spotify:track:5iBzWiiQUjQLjb3XUzeZXd,0.323,0.77,11,-6.704,1,0.0401,0.000835,0,0.0642,0.524,92.406,238342,4,31.98023,12
Word Hold on (Children of the Sky) [Radio Edit],Bob Sinclar,spotify:track:1c0zagykmGPDYuxJeDqZhJ,0.738,0.932,8,-1.898,0,0.0959,0.074,0.000121,0.0623,0.624,126.994,204230,4,45.65503,8
Fear of the Dark - Live in Buenos Aires 7 March 2008,Iron Maiden,spotify:track:6z2RzmdVpGMpMWNdx5lgKd,0.199,0.951,2,-6.277,0,0.238,0.000907,0.0893,0.954,0.131,98.335,452293,3,19.50423,15
Schilflied (Reed Song),Ernst Bacon,spotify:track:57iTOIuB2fkON8fP08ZCKA,0.39,0.0674,2,-21.313,1,0.0465,0.993,0.801,0.105,0.0699,86.059,156747,3,30.93779,9
Apocalyptic Havoc,Goatwhore,spotify:track:4Tv4X669iTNi4NkFzjerDT,0.212,0.979,10,-5.088,0,0.145,1.63e-05,0.0249,0.171,0.386,160.053,196053,4,51.88201,9
"Songs Without Words, Book VI Opus 67: No. 2 in F-Sharp Minor",Felix Mendelssohn,spotify:track:1AECmtHp67qzmTyBUQEJN0,0.262,0.0868,6,-26.318,0,0.0442,0.995,0.897,0.0794,0.503,68.904,120027,4,47.73581,3
Era un bel mattino,Sergei Prokofiev,spotify:track:0X2Qt4zam58H5EFwDrnbgA,0.377,0.213,3,-13.974,1,0.0887,0.8,0.00563,0.69,0.506,84.147,55565,5,24.0071,4
Pruitt Igoe,Philip Glass,spotify:track:18APnag6mkchj7jEOW921Q,0.268,0.188,5,-16.102,1,0.0405,0.946,0.91,0.094,0.0392,120.148,470920,4,66.85995,14
O Gladsome Radience (kiev-pechersk Chant),Kiev Theological Academy & Seminary choir,spotify:track:5hVhG3zOH1IUHiWb6c9MvO,0.105,0.0694,8,-23.635,0,0.0393,0.992,0.0583,0.0938,0.0362,90.915,442053,3,58.37173,20
Deathmask Divine,The Black Dahlia Murder,spotify:track:3oCTRjyXmT1MMn4nVQMKBm,0.471,0.993,1,-3.738,1,0.191,7.36e-06,0.00216,0.0925,0.0672,113.996,217253,4,18.99449,12
"I'll Forgive You For Throwing That Rock, Cos That Dance Was Kinda Funny",TTNG,spotify:track:03R6JBjwjmzjYXzsbJdulv,0.385,0.388,10,-11.672,1,0.0294,0.387,0.00503,0.0983,0.324,130.867,183200,3,41.99688,10
Jolly Roger,The Wages of Sin,spotify:track:4UA1CzbgdSjZDUsmyiEJqA,0.42,0.974,0,-5.882,1,0.0768,0.0165,1.25e-05,0.273,0.652,121.775,190827,4,46.43137,5
Hussle in the House,Nipsey Hussle,spotify:track:4sxEYZ3eMLOeETkbcVIrcP,0.648,0.913,4,-2.436,0,0.345,0.0141,0,0.0565,0.737,88.795,200200,4,20.58299,11
One More,Turisas,spotify:track:5BTJFRyv5i6ZBB3JdR8TP3,0.287,0.777,1,-5.959,0,0.04,0.00113,0.246,0.107,0.24,120.041,410187,4,34.33167,20
Jupiter Room - Martian Assault Edit,Digitalism,spotify:track:6IEnMBmoXs2ZMohvqg8WxL,0.872,0.677,9,-6.417,1,0.246,0.000995,0.881,0.081,0.324,124.959,349880,4,49.03761,14
41 Mosquitoes Flying In Formation,Tame Impala,spotify:track:67qnsIUk8tQ2HkOGrr1ZE5,0.519,0.845,7,-6.948,0,0.0519,0.456,0.0314,0.1,0.349,128.045,258213,4,50.6747,10
Death Metal Victory,Unleashed,spotify:track:4frBdlGuXE6lAuMgcbbhh9,0.469,0.991,1,-3.92,1,0.071,2.02e-05,0.0581,0.232,0.588,126.039,131787,4,31.65054,9
Lethargica,Meshuggah,spotify:track:4FvuNTv7dcQtoByEePExgW,0.279,0.966,5,-6.293,1,0.0578,2.96e-05,0.929,0.436,0.0711,104.988,347187,3,37.33136,12
Carrion,Parkway Drive,spotify:track:0xfWKcNu13xxXQ2GT0P09M,0.228,0.969,6,-4.07,0,0.1,0.000275,0,0.0982,0.428,155.212,187960,4,23.59964,11
Jamaican Farewell,Jamaican Steel Band,spotify:track:7v09vdjtAX20OW7BDhESdD,0.714,0.175,0,-17.887,1,0.0553,0.581,0.00838,0.114,0.93,127.999,246133,4,55.30898,8
Aadu Pambe,Avial,spotify:track:0QFpfy8pum7NHjbDGjCx5G,0.593,0.86,7,-7.521,1,0.033,0.0459,0.439,0.101,0.78,136.959,322213,4,38.1217,15
Hot Like Sauce,Pretty Lights,spotify:track:7zbq8RT5Kd3ExOGVTiUQbR,0.707,0.615,2,-5.75,1,0.0324,0.00134,0.0406,0.561,0.113,89.994,421332,4,44.04042,16
Hip Hop: Anonymous,He Is Legend,spotify:track:7MH0zhLeMBaM1zjbIsAUaj,0.281,0.973,9,-4.352,1,0.12,0.0013,0.761,0.51,0.174,132.412,130320,4,34.79017,7
"Symphonie fantastique, Op. 14: V. Dream of a Witches' Sabbath: Larghetto - Allegro",Hector Berlioz,spotify:track:1AgilSvUIoxiBdvK1roYwK,0.369,0.195,0,-20.27,0,0.0502,0.908,0.886,0.676,0.13,119.399,595533,4,37.92,29
Rock 'N Roll Garnison,Chevreuil,spotify:track:2s7nWzl4c6c0mg7KOtVTvo,0.445,0.596,4,-9.314,0,0.0471,0.0264,0.482,0.121,0.411,102.082,354373,3,40.21391,11
Draw Japan,The Horrors,spotify:track:4BzoKCWqmVcIUSpEIFASUq,0.479,0.95,9,-4.885,1,0.0489,8.06e-05,0.001,0.115,0.69,96.653,203800,4,34.66097,10
Sure Thing,St Germain,spotify:track:1msXkHv84LKikJGKcfdGBu,0.772,0.451,0,-12.242,1,0.0551,0.501,0.7,0.213,0.558,96.086,380498,4,33.60409,14
Move For me,Kaskade,spotify:track:3GhICQNsmPCPgG7RyHAV8q,0.529,0.747,1,-6.087,1,0.0344,0.0567,0.00127,0.0957,0.195,128.014,237293,4,30.07258,8
Turn Blue,Iggy Pop,spotify:track:7CLOlau49ApSIu7Hm6Km3p,0.185,0.815,9,-7.267,0,0.0689,0.264,0.248,0.699,0.413,144.61,315573,4,22.05364,11
Electricity,Iration,spotify:track:5UOOrcCcs5vX8ZVYqAIxh0,0.728,0.632,4,-7.152,0,0.0344,0.00777,7.54e-05,0.151,0.772,141.053,241493,4,30.65418,10
Assimilated Pollutants,Magrudergrind,spotify:track:77cX2pT9y8htWPa5lGH6XZ,0.23,0.969,2,-5.409,1,0.145,1.91e-06,0.933,0.334,0.226,137.411,42733,4,0.0,1
Rock Formations,Yawning Man,spotify:track:3yGECrjAhzkWpOxt17cdGr,0.495,0.654,11,-7.352,0,0.0389,0.000993,0.943,0.0547,0.503,115.505,321640,4,26.68372,11
Face Off,Synapscape,spotify:track:4hP6FPgzJKrI9jxpi4djaq,0.61,0.934,1,-5.424,1,0.0786,0.022,0.498,0.138,0.48,109.897,264973,4,45.58643,11
President Reagan's Birthday Present,The Jazz Butcher,spotify:track:3vMecDgVJRqeJulFis12Mk,0.477,0.849,2,-14.132,1,0.0532,0.0147,0.524,0.313,0.922,129.491,263493,4,26.40541,12
Unorthodox Manifesto,Dimmu Borgir,spotify:track:4O472jem7hHqkTCrLijrur,0.184,0.966,9,-4.914,1,0.133,0.00011,0.722,0.0695,0.0387,106.897,530040,3,36.39735,20
Parade Of Punk Rock T-Shirts,Maritime,spotify:track:5MY71RMiZL4Jn7ZRkgO7cQ,0.662,0.816,2,-7.652,1,0.0869,0.195,0,0.0951,0.663,134.971,207373,4,65.58048,5
Victims,Frankenbok,spotify:track:5sxX3O4wZB9zK4QjiKyssw,0.436,0.94,1,-4.34,1,0.111,1.57e-05,0.00157,0.0594,0.141,92.502,198946,4,26.52479,9
Cripplegate (Standing On Glass),Wovenhand,spotify:track:2uJgLaTLF7j1KopqwDM7pV,0.625,0.471,0,-8.566,0,0.0298,0.324,0.00253,0.0718,0.199,119.981,269227,4,34.09023,11
Between Us,Aswefall,spotify:track:3itXXV6b5lCLD4XFo8EAjt,0.64,0.321,7,-9.537,1,0.028,0.0854,0.00195,0.304,0.159,79.922,197080,4,25.36081,10
Tujh Mein Rab Dikhta Hai - Ii,Shreya Ghoshal,spotify:track:4Q3oEhpsDommo2naYhCpAl,0.334,0.3,2,-12.359,0,0.0377,0.863,1.62e-06,0.195,0.158,147.076,101799,4,23.24927,5
Bowling For Peace,Prasanna,spotify:track:7AkQooU3Nmt0TpXMAdTqiH,0.349,0.443,3,-15.045,1,0.0328,0.964,0.925,0.0872,0.657,135.03,426413,4,30.06283,21
Medley: The Joys Of Christmas/O Little Town Of Bethlehem/Deck The Halls/The First Noel,Harry Belafonte,spotify:track:0tbHs4VZfy9g2R4GBzKKN9,0.26,0.18,3,-15.651,1,0.0903,0.965,1.03e-06,0.217,0.188,77.824,325240,4,39.06532,18
Radio Girl,Volbeat,spotify:track:6XjUtUVauENSO2GLMvR5Kn,0.499,0.989,1,-3.974,1,0.0651,2.27e-06,0.0112,0.292,0.504,112.649,225613,4,69.78633,10
Hiljaiseksi Lampi Jää - Folk Aesthetic Version,Tenhi,spotify:track:5pCJVvG7MnjmmTikQjkzSl,0.379,0.326,4,-14.257,0,0.0276,0.117,0.767,0.108,0.0799,105.757,492093,4,50.84053,16
Electricity (as made famous by OMD),Apoptygma Berzerk,spotify:track:1k6CD7AKuLf1RE3Wv5Xwfj,0.567,0.98,0,-7.029,1,0.0315,0.0224,0.614,0.292,0.67,144.847,301880,4,28.0421,14
War On Error,Rotersand,spotify:track:5lvu3athHzQbtCefhnnqut,0.622,0.925,1,-5.441,1,0.109,0.0159,0.683,0.257,0.512,124.017,295187,4,55.68645,11
Footprints - Remastered,Wayne Shorter,spotify:track:2JITVZu8o6ls9k8SoMRy7w,0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,449773,3,21.71069,23
Shaman,Amorphis,spotify:track:24y3DtmiEoECjZT0A7fc6e,0.378,0.82,0,-5.218,0,0.0405,8.11e-06,0.689,0.117,0.186,121.032,295573,4,29.05351,13
You Go To My Head - Rudy Van Gelder Edition / Remastered 1998,Bud Powell,spotify:track:3g6t47lf7r5Y6M7XRkAhMh,0.483,0.343,5,-12.824,1,0.0406,0.965,0.764,0.124,0.558,118.538,195413,4,56.98002,6
Break Up To The Sunshine - House Edit Instrumental,Timewarp Inc,spotify:track:4tftXkWjNPLf3JosLnweAi,0.815,0.896,10,-8.493,0,0.0789,0.0915,0.914,0.109,0.461,105.173,270745,4,61.49203,9
Dude You Rock,The Gomers,spotify:track:5JZAs8SLttrmWGH87LkyWT,0.535,0.944,7,-8.298,1,0.0918,0.00357,0.00796,0.17,0.703,102.936,163133,4,43.59341,10
Religious Wars,Subhumans,spotify:track:1XfU0y28wPIO2GrfqtNgZd,0.213,0.977,4,-4.458,0,0.0753,0.000891,1.5e-06,0.982,0.369,105.908,143267,4,32.38616,7
Walls,Emery,spotify:track:7zVv1G1EB8k7BbrTF6f2SQ,0.274,0.915,1,-5.259,0,0.167,0.0139,7.37e-05,0.161,0.419,169.161,203707,4,97.39924,7
Get Your Body Beat,Combichrist,spotify:track:6aHjWYWmRnHoDYpClAQp93,0.609,0.996,0,-4.701,1,0.0598,0.0275,0.0209,0.265,0.385,119.987,289560,4,25.03396,7
I Caught Fire,The Used,spotify:track:6z2Fx4b0hjqLdsJQOrNxbM,0.484,0.881,4,-5.537,1,0.0557,0.00147,0,0.291,0.466,99.999,205160,4,41.39541,9
Break Down The House - Original Mix,Laidback Luke,spotify:track:2gjsOfgQlNQAhkmy7VY0yt,0.885,0.67,10,-5.829,0,0.0992,0.0235,0.139,0.117,0.367,127.001,387672,4,32.56398,17
Make Them Suffer,Cannibal Corpse,spotify:track:1zXTJp4mMwu2y69LajfzFK,0.297,0.973,1,-4.505,1,0.151,0.00146,0.918,0.139,0.234,102.757,170520,4,28.69546,9
Harry in Winter,Patrick Doyle,spotify:track:4H3KBBAe2Fcgv9lH6E10Oe,0.175,0.248,11,-16.707,0,0.0423,0.559,0.966,0.189,0.0396,110.447,174440,3,32.35508,10
Ciel errant,Alcest,spotify:track:3ztyMHX23yYSduXdOotrec,0.171,0.645,8,-7.409,1,0.0396,0.00888,0.893,0.12,0.161,85.991,432840,4,115.96435,9
Midnite Queen,Brother Firetribe,spotify:track:3BSh5hU7RJUIz3TyRB0A25,0.408,0.725,0,-4.478,1,0.039,0.000633,1.02e-06,0.098,0.42,120.104,266560,4,55.97518,9
Kind folk - instrumental,Kenny Wheeler,spotify:track:1hQVhG6ElJUfrUdA1sTSAX,0.378,0.154,7,-15.694,1,0.0339,0.992,0.909,0.11,0.221,81.289,342053,4,48.25713,15
Rock 'N Roll Is King,The Carburetors,spotify:track:0txjeclTnYY1saSl7spsFY,0.359,0.865,7,-8.612,1,0.0442,5.99e-05,0.0164,0.0699,0.783,190.172,250080,4,24.38193,12
Alaipayuthe Kanna,Aruna Sairam,spotify:track:0OM13VGs9W6tmYEzU3zq7d,0.545,0.413,0,-15.663,1,0.119,0.895,0.00179,0.314,0.673,143.406,524600,4,85.32707,16
Ragnarok,Sonne Hagal,spotify:track:68qJX5lhVoLyxfd2taLDEa,0.172,0.557,0,-8.79,1,0.0313,0.000698,0.658,0.187,0.414,82.472,220000,3,45.30529,8
Thunder and Lightning,Halford,spotify:track:5nrLPSviPQzFu6uCKcesbP,0.535,0.868,11,-7.515,0,0.0464,0.00108,0.00689,0.283,0.609,128.012,327680,4,53.7723,9
Party Like We Use to Do,Willie Clayton,spotify:track:3lhAN67vp4RLgJbUUctHHO,0.682,0.754,0,-2.413,1,0.0778,0.492,1.33e-06,0.325,0.963,200.301,355600,4,24.97201,14
(B) The Decade Of Statues,Between The Buried And Me,spotify:track:7zf7xDRzRxf0a8IWAHdUNY,0.159,0.939,9,-6.044,1,0.233,0.00109,0.0798,0.394,0.19,188.078,320333,4,34.71255,13
Around The House,Tensnake,spotify:track:6FO5xxQ9vFkxBQVVKr3TRw,0.827,0.646,9,-6.498,1,0.0319,0.0104,0.7,0.112,0.613,127.978,324640,4,27.67006,9
Hino De Devoção Ao Deus Da Guerra,Unearthly,spotify:track:3jE7uUPnwRrLBmG2cEORU7,0.196,0.372,4,-12.744,0,0.0387,0.63,0.899,0.116,0.0398,179.631,165750,3,82.67103,5
Funeral Thrash - Studio,Aura Noir,spotify:track:7AoG99N8gMYkXROwHfENEL,0.278,0.994,9,-6.591,1,0.0599,0.00191,0.912,0.183,0.112,134.692,202733,1,74.70994,9
Contra La Pared,Muro,spotify:track:3S0i4jDONwJb7WduiQwaeG,0.491,0.91,5,-9.26,0,0.0601,0.000537,0.0002,0.216,0.3,139.96,306427,4,20.06258,12
Rising Of The Dead,Exciter,spotify:track:34pS3mPAkjLDKCeISaz99o,0.215,0.914,8,-5.268,1,0.0831,0.000101,0.00315,0.235,0.254,113.904,212373,4,38.37574,8
Loog,The Clean,spotify:track:2Qyj2nUdm8y37TCCzDasFn,0.39,0.601,7,-8.236,0,0.0291,0.0313,0.947,0.119,0.439,116.122,223627,4,39.84092,11
Aap Agar In Dinon Yahan Hote,Jagjit Singh,spotify:track:663tZ7QDIZfa8uvFBgjPpr,0.511,0.512,11,-8.245,1,0.0433,0.621,0.00656,0.0971,0.769,179.889,337480,4,31.31699,17
The Dreadnought,The Dreadnoughts,spotify:track:4ELqTRQGNRZqen3SxyjrTT,0.382,0.904,2,-5.109,1,0.0534,0.00114,0.164,0.115,0.45,114.72,274120,4,38.70504,11
Morseton 2.0 (Elektro Pop Cut),Heiko & Maiko,spotify:track:09bpFdtehR5LfoBrfTAWn5,0.924,0.629,0,-6.753,1,0.074,0.00401,0.805,0.0484,0.543,130.004,202284,4,34.72338,8
Angelina,Harry Belafonte,spotify:track:5dUeVGausLx65XWoe2UBHx,0.492,0.74,3,-7.613,1,0.0576,0.672,0,0.251,0.962,97.206,235307,4,23.04298,9
"It Ain't No Revolution, Just Because You Can Dance to It",Antitainment,spotify:track:55I6vKnGRAw3TyEeTqWQqz,0.311,0.935,0,-2.422,1,0.117,0.000628,1.01e-06,0.0957,0.825,151.398,155493,4,49.50077,7
Rain,Joey Fehrenbach,spotify:track:6k6wJYuw1Ezo90ajun3a1j,0.579,0.625,1,-10.324,1,0.0381,0.0783,0.635,0.114,0.116,160.04,252880,4,32.04035,12
Mantra of Blessing (Purification),Lama Tashi,spotify:track:3vuSxwESB1IZFQlSLrPTfT,0.255,0.233,4,-18.158,1,0.0506,0.993,0.952,0.154,0.0362,132.163,381787,3,135.2539,11
I Had All I Gave,Crowbar,spotify:track:37WpGnZzTLqLTuRAoN0kcH,0.364,0.919,6,-8.179,1,0.147,0.000751,0.00619,0.336,0.365,116.044,189853,4,27.17136,10
Calling All Cars,Senses Fail,spotify:track:4LtUNqSiFZzm70a7kM8hnc,0.373,0.961,2,-3.16,1,0.0996,3.49e-05,1.46e-05,0.271,0.543,168.131,203573,4,25.04788,11
Lascia Che Io Sia,Metal Carter,spotify:track:44t6ueipftLmH1n23XYM1H,0.592,0.553,0,-6.14,1,0.261,0.151,0,0.218,0.675,91.77,154120,4,49.94458,6
SEASON'S CALL,HYDE,spotify:track:0jUTMNCWV5Yf5Jew1uZek0,0.308,0.898,7,-1.888,0,0.0486,9.19e-05,0.0917,0.0974,0.298,117.13,326173,4,34.65756,12
The Nomad - 2015 Remaster,Iron Maiden,spotify:track:6nHgmA3yNGFoGEEc6689Px,0.338,0.915,9,-3.98,1,0.0449,0.0712,0.000266,0.603,0.404,128.853,546040,4,46.9711,21
That Famous Ol' Spiced,Alestorm,spotify:track:5R3ODwmV6JozVZswObWHU1,0.209,0.969,1,-3.922,1,0.162,1.25e-05,0.000125,0.147,0.368,159.341,285867,4,52.12324,16
I Don't Care (feat. Adam Gontier),Apocalyptica,spotify:track:0t9Jd84JnsV8HRMaQzHUom,0.311,0.744,2,-4.615,0,0.0436,0.00998,0,0.0799,0.336,179.076,221480,4,27.38095,9
M/s salmonella,Lifelover,spotify:track:3secztBJPt3Y4ocRiQhBMP,0.378,0.927,6,-2.171,0,0.044,6.37e-05,0.826,0.316,0.295,139.934,300000,4,84.33838,10
All over You,The Spill Canvas,spotify:track:4b9jRNwMUvABxTD1amyfA6,0.554,0.941,10,-3.159,0,0.0347,0.00848,0,0.102,0.524,134.916,202432,4,27.6613,8
Deep Circus,Solomun,spotify:track:0BZcexHuOrvKpqo0MJ9kUu,0.809,0.488,3,-9.637,0,0.0684,0.0129,0.904,0.0843,0.379,125.999,457735,4,71.48693,12
With Me - Massive Power Mix,Crush 40,spotify:track:2IqacX5Aw5vEMbrL1j5UI4,0.447,0.874,8,-5.82,1,0.0457,6.52e-05,0.00078,0.0573,0.64,87.474,235000,4,33.77383,11
Metal Hurlant,Misanthrope,spotify:track:3hmAMSVDFa1vDMEFUKnYMJ,0.249,0.982,2,-4.426,1,0.262,8.56e-05,0.038,0.145,0.149,140.062,490667,4,93.23939,14
Tum Se Hi,Mohit Chauhan,spotify:track:7eQl3Yqv35ioqUfveKHitE,0.609,0.538,6,-7.842,1,0.0273,0.328,0,0.125,0.608,130.007,321225,4,31.06087,13
Metastaseis,Iannis Xenakis,spotify:track:1efDBHuz4k6Zei6chsAwfq,0.128,0.189,9,-21.288,0,0.0595,0.307,0.161,0.0412,0.0389,68.404,460773,4,36.54948,19
Akkam Pakkam,Sadhana Sargam,spotify:track:3eeUvZTgP5uJfOMqI3sUVq,0.773,0.628,11,-6.737,0,0.0425,0.108,0.00119,0.246,0.588,119.96,316000,4,42.01564,17
New Wave Anthem,Frigidaire Tango,spotify:track:23nSTTTkZrFraIdDbsDe0e,0.445,0.703,5,-4.812,0,0.0301,0.00285,0.00012,0.109,0.236,140.192,299680,4,42.73691,12
Hip Hop,K-Drama,spotify:track:1gL9q5B27FuNPsam5geoeC,0.525,0.581,11,-10.711,0,0.41,0.00366,0,0.239,0.674,166.002,200067,4,43.52494,10
Get Hot,Viktory,spotify:track:3gjbQY6pdO5bRLwPKouH29,0.648,0.624,1,-4.969,0,0.295,0.209,1.17e-06,0.103,0.257,82.602,215800,4,18.90177,9
Bump - Ambient,The American Dollar,spotify:track:4AmnuBnU6l9BFKjEprlVtB,0.282,0.287,11,-19.141,0,0.0365,0.608,0.989,0.11,0.0353,80.138,211500,3,28.14617,10
