0.484	0.826	0	-5.746	1	0.0305	0.192	8e-05	0.198	0.605	130.701	197973	4	60.08237	9	1
0.49	0.292	0	-18.851	1	0.0429	0.755	0.00163	0.108	0.49	106.788	269587	4	35.26655	11	1
0.604	0.549	5	-13.252	1	0.055	0.037	0	0.0856	0.704	105.49	138760	4	48.7992	7	1
0.412	0.523	2	-10.714	1	0.0335	0.115	7.34e-06	0.314	0.294	128.592	222467	4	39.17015	12	0
0.345	0.94	9	-7.749	1	0.117	0.0293	0.485	0.578	0.363	127.44	270427	4	33.77612	11	0
0.6	0.708	7	-6.249	1	0.038	0.16	0.000139	0.446	0.693	106.167	197573	4	27.92708	10	0
0.741	0.869	5	-6.09	1	0.0637	0.484	0.000801	0.169	0.845	123.831	176133	4	32.53404	9	0
0.524	0.9	7	-7.566	1	0.0416	0.107	0.198	0.229	0.907	110.473	215173	4	35.81965	10	0
0.471	0.638	5	-8.058	1	0.0302	0.312	2.48e-06	0.345	0.679	120.592	226640	4	37.69442	10	1
0.408	0.512	4	-9.383	0	0.0453	0.0482	0.0176	0.0631	0.12	104.544	490813	4	49.94203	15	0
0.639	0.695	0	-6.795	1	0.0311	0.347	0.000996	0.24	0.93	118.45	242991	4	34.45597	12	1
0.497	0.497	2	-10.075	1	0.0615	0.0103	0.000778	0.0694	0.46	129.675	168720	4	31.46752	10	0
0.546	0.361	7	-18.397	1	0.0321	0.701	0.773	0.0875	0.709	154.814	181227	4	36.35839	10	0
0.394	0.722	0	-11.447	1	0.0444	0.0372	0.191	0.0815	0.268	98.576	443093	4	36.24366	13	0
0.841	0.422	0	-14.589	0	0.0386	0.663	0.292	0.0703	0.821	125.776	531826	4	142.49094	19	0
0.722	0.814	7	-5.862	1	0.0443	0.406	0	0.146	0.509	112.302	206707	4	29.02163	8	0
0.695	0.568	3	-13.572	1	0.0294	0.166	0	0.125	0.786	111.887	280760	4	42.70852	11	1
0.575	0.685	5	-9.164	1	0.0499	0.414	0.133	0.288	0.788	104.932	243693	4	40.0239	12	0
0.702	0.731	2	-10.484	1	0.06	0.0454	0	0.0649	0.855	103.776	267160	4	28.03488	11	0
0.411	0.359	7	-15.915	0	0.0283	0.196	0.094	0.37	0.262	83.09	285627	3	28.87994	14	0
0.599	0.459	11	-12.347	0	0.032	0.00222	0	0.0747	0.754	137.752	224744	4	27.94182	13	0
0.533	0.362	4	-14.791	1	0.0244	0.478	0.245	0.0857	0.45	82.993	235224	4	45.11358	10	1
0.437	0.186	8	-14.494	1	0.0374	0.75	2.52e-05	0.102	0.222	129.046	146467	4	42.87221	6	1
0.643	0.539	0	-13.483	1	0.12	0.293	0.151	0.115	0.572	98.833	260707	4	35.79691	12	1
0.507	0.534	10	-11.655	1	0.0347	0.188	1.22e-06	0.102	0.812	120.167	285547	4	50.9615	15	1
0.45	0.39	0	-10.013	1	0.0321	0.705	0.00026	0.131	0.363	76.163	234773	4	118.80279	7	1
0.604	0.482	8	-9.904	0	0.0459	0.622	7.56e-06	0.17	0.931	79.543	220827	4	52.57454	10	0
0.476	0.766	4	-11.435	1	0.038	0.0446	0.0053	0.214	0.68	137.083	233133	4	35.96619	13	1
0.675	0.72	1	-4.571	1	0.433	0.922	0	0.33	0.672	92.64	142267	4	68.70754	5	1
0.559	0.674	4	-8.425	1	0.0821	0.0723	1.28e-05	0.457	0.694	141.521	207893	4	34.66645	11	0
0.524	0.401	2	-10.368	0	0.0277	0.339	0.24	0.142	0.392	118.091	451187	4	33.43724	23	0
0.408	0.447	11	-14.783	0	0.0347	0.00025	0.758	0.131	0.279	108.444	354493	4	40.78265	13	0
0.689	0.559	8	-9.203	1	0.0377	0.196	0	0.148	0.789	113.801	176920	4	25.64719	10	1
0.591	0.786	11	-9.785	0	0.0354	0.0143	0.0669	0.0331	0.83	103.009	379493	4	91.84171	16	0
0.515	0.558	3	-11.878	1	0.095	0.552	0	0.173	0.848	77.485	201600	4	31.8472	10	1
0.442	0.699	2	-7.186	1	0.0322	0.0253	0	0.0608	0.525	127.827	197213	4	25.07675	8	1
0.497	0.222	2	-18.067	1	0.0382	0.687	0.966	0.102	0.361	127.23	248967	3	34.00023	12	0
0.734	0.603	5	-10.058	1	0.0278	0.0934	6.05e-05	0.104	0.844	126.709	190400	4	34.71789	8	0
0.831	0.521	0	-11.804	1	0.0346	0.0179	0.335	0.0536	0.97	113.856	323133	4	29.32567	17	0
0.509	0.53	9	-14.874	0	0.0349	0.0242	0.000499	0.0571	0.498	99.131	366493	4	53.29786	17	0
0.561	0.796	7	-7.679	1	0.054	0.686	0	0.321	0.566	140.83	215773	4	45.11799	9	0
0.632	0.415	6	-13.127	1	0.0247	0.366	0.0896	0.072	0.674	98.18	223027	4	95.36658	11	0
0.428	0.417	9	-18.257	0	0.0887	0.579	1.44e-06	0.148	0.219	116.414	181000	3	60.86207	7	0
0.461	0.538	4	-9.079	1	0.0293	0.736	0.00321	0.156	0.783	89.329	172608	4	28.716	9	1
0.641	0.884	9	-7.17	1	0.06	0.247	0.000316	0.132	0.758	142.996	190000	3	81.8054	7	1
0.441	0.781	9	-7.557	1	0.0422	0.0974	0.769	0.0958	0.696	95.945	376133	4	43.93576	14	0
0.498	0.456	8	-15.453	0	0.0419	0.61	0.871	0.188	0.634	122.718	133376	4	38.21802	8	0
0.344	0.57	7	-12.621	1	0.0447	0.0236	0.0333	0.0666	0.746	177.491	195293	4	28.55945	11	1
0.257	0.412	1	-11.788	1	0.0287	0.361	8.68e-05	0.0702	0.858	152.126	228133	4	35.12953	7	0
0.741	0.697	0	-7.028	1	0.0277	0.0664	2.28e-05	0.133	0.774	116.109	160133	4	26.43638	6	0
0.613	0.437	9	-11.171	1	0.0374	0.436	0	0.109	0.586	129.134	186320	4	39.44648	11	0
0.368	0.57	9	-14.501	1	0.0786	0.0427	0.0595	0.164	0.539	87.152	324880	4	35.74769	14	0
0.463	0.453	5	-13.204	1	0.0371	0.371	0	0.0993	0.561	145.796	202560	4	40.04562	10	1
0.613	0.538	6	-6.333	1	0.0304	0.471	1.35e-06	0.138	0.484	122.652	151493	4	36.3678	9	1
0.647	0.66	7	-10.147	0	0.0568	0.425	0.0766	0.145	0.843	131.535	219499	4	58.1421	8	0
0.4	0.257	5	-17.129	1	0.0269	0.735	0.122	0.116	0.405	94.273	179907	4	47.98486	8	1
0.304	0.421	7	-7.769	1	0.0293	0.46	4.03e-05	0.163	0.216	75.928	262267	4	39.67853	14	0
0.493	0.26	4	-14.848	1	0.0402	0.652	3.32e-06	0.121	0.273	82.479	163347	4	28.28328	9	1
0.7	0.887	7	-6.348	1	0.047	0.0187	0.052	0.0975	0.956	91.083	220093	4	38.715	8	1
0.749	0.738	3	-11.538	1	0.0388	0.168	4.6e-06	0.113	0.979	141.185	135837	4	27.95369	7	1
0.548	0.843	8	-7.32	1	0.0597	0.0373	1.26e-06	0.0536	0.719	129.661	188084	4	49.38926	8	1
0.673	0.767	9	-9.466	0	0.0423	0.389	1.05e-06	0.121	0.536	115.503	150533	4	75.36168	6	1
0.513	0.287	10	-13.971	1	0.0353	0.672	4.59e-06	0.0677	0.833	184.346	169160	4	29.34835	9	1
0.694	0.854	11	-6.908	1	0.0389	0.367	1.79e-06	0.0769	0.936	85.429	190653	4	61.5394	9	1
0.706	0.39	9	-13.673	1	0.0324	0.0221	3.81e-05	0.0944	0.839	90.584	217533	4	45.90757	9	1
0.52	0.656	4	-3.866	1	0.0243	0.335	7.72e-06	0.672	0.549	98.111	151693	4	26.03706	8	1
0.552	0.53	9	-13.98	1	0.0485	0.144	0.901	0.0876	0.743	138.232	135649	4	52.03264	4	0
0.402	0.502	1	-10.217	1	0.0974	0.637	0	0.686	0.589	77.082	370373	4	22.68957	16	0
0.666	0.645	5	-10.951	1	0.0428	0.651	0.0787	0.102	0.767	155.148	159347	4	27.87748	13	1
0.493	0.796	8	-8.892	0	0.0368	0.0218	5.66e-05	0.174	0.898	148.165	171267	4	36.19286	9	0
0.676	0.543	0	-10.002	1	0.0677	0.114	6.36e-06	0.191	0.964	75.61	216733	4	38.52078	9	1
0.807	0.739	2	-7.622	1	0.0324	0.117	0.000435	0.0207	0.964	119.885	203933	4	29.79513	10	0
0.39	0.242	2	-17.058	1	0.0404	0.529	0.762	0.0957	0.219	83.752	214267	4	36.3448	13	0
0.465	0.313	4	-13.006	1	0.0288	0.887	0.00101	0.146	0.413	111.085	236653	4	42.19799	14	1
0.665	0.747	0	-6.745	1	0.0309	0.126	0	0.0721	0.669	90.628	162933	4	45.1432	5	0
0.459	0.507	9	-13.487	0	0.049	0.413	0.000193	0.103	0.928	173.025	265040	4	37.94404	10	0
0.259	0.55	7	-11.353	1	0.0324	0.368	1.63e-06	0.329	0.64	193.147	261067	4	97.40285	9	1
0.34	0.487	9	-12.142	1	0.0598	0.513	1.22e-06	0.29	0.483	175.695	258373	4	33.7046	12	0
0.676	0.692	9	-13.093	1	0.052	0.668	0.00915	0.13	0.799	102.516	170160	4	22.05377	10	1
0.57	0.595	10	-11.539	1	0.0482	0.19	0	0.116	0.914	132.744	174000	4	28.68705	10	0
0.68	0.704	4	-10.865	1	0.0409	0.318	0.00342	0.164	0.962	155.054	158493	4	89.53631	7	0
0.489	0.398	2	-12.724	0	0.0332	0.696	0.0197	0.0958	0.681	124.326	197000	4	25.02815	11	0
0.475	0.556	6	-8.388	0	0.0321	0.312	0	0.216	0.917	200.033	279587	4	34.96749	11	1
0.439	0.907	5	-7.183	0	0.0611	0.431	0.641	0.519	0.644	107.102	274840	3	66.48984	10	0
0.638	0.879	11	-6.168	1	0.0537	0.35	0	0.042	0.93	89.593	138827	4	37.14736	8	0
0.419	0.516	7	-9.937	1	0.0335	0.494	4.41e-06	0.148	0.476	97.884	193440	4	36.31118	10	1
0.747	0.705	0	-11.036	1	0.0541	0.00643	3.9e-05	0.0412	0.822	116.184	303000	4	27.72172	14	1
0.724	0.883	6	-8.521	0	0.0589	0.0146	0.000871	0.227	0.772	114.423	393787	4	118.33435	14	1
0.556	0.623	0	-7.259	0	0.0305	0.198	0	0.0582	0.451	103.903	251760	4	32.14169	14	1
0.516	0.686	7	-13.723	1	0.058	0.00179	0.153	0.265	0.526	113.3	259000	4	39.68388	14	0
0.579	0.667	4	-12.361	0	0.04	0.0829	0.000605	0.0547	0.449	131.022	235200	4	67.45566	9	1
0.421	0.876	6	-3.787	0	0.0403	0.691	0.00405	0.212	0.777	97.838	212000	4	31.1819	10	0
0.858	0.458	11	-12.958	0	0.0448	0.847	0.597	0.202	0.912	119.867	272773	4	93.72899	13	0
0.325	0.838	1	-6.501	0	0.144	0.0327	0.00042	0.126	0.449	156.507	181173	4	50.33227	6	0
0.53	0.593	0	-9.2	0	0.0382	0.533	4.78e-05	0.0446	0.647	162.335	280547	4	61.04365	9	1
0.327	0.281	0	-10.663	1	0.0276	0.323	0.00418	0.0713	0.151	147.72	219520	4	28.83899	11	1
0.845	0.447	2	-11.897	0	0.049	0.47	0	0.0782	0.953	119.453	244307	4	32.62552	9	1
0.398	0.692	0	-8.596	1	0.045	0.496	0	0.394	0.65	93.907	203747	4	46.16124	8	1
0.61	0.782	0	-10.137	1	0.0554	0.235	0.388	0.239	0.704	135.504	178013	4	37.13929	10	0
0.831	0.782	4	-10.48	0	0.0595	0.0731	0.0171	0.032	0.631	107.877	208893	4	49.44151	8	1
0.285	0.562	2	-10.14	1	0.0335	0.000301	0.0221	0.33	0.411	142.034	255300	4	35.01726	9	0
0.593	0.791	8	-8.698	0	0.068	0.175	0	0.0976	0.63	112.295	188800	4	31.47283	7	0
0.482	0.559	9	-8.712	1	0.0431	0.533	0.693	0.181	0.138	111.321	218973	4	29.965	10	0
0.333	0.48	7	-14.936	1	0.0368	0.0107	0.451	0.276	0.341	145.921	421067	4	32.78493	17	0
0.46	0.333	9	-13.164	0	0.0466	0.901	0.00928	0.0858	0.62	140.613	357160	4	41.90469	13	0
0.551	0.252	7	-15.555	0	0.0391	0.789	7e-06	0.199	0.324	135.148	237933	4	32.72071	10	1
0.317	0.563	5	-6.209	1	0.0376	0.454	0.000284	0.202	0.225	83.561	207813	4	35.59705	11	1
0.683	0.311	9	-13.54	0	0.0343	0.566	0.0372	0.113	0.404	116.958	419013	4	41.59945	21	0
0.569	0.892	6	-6.196	1	0.0952	0.34	0	0.394	0.756	126.375	182067	4	23.63756	12	1
0.379	0.881	7	-5.877	1	0.0427	0.0264	2.94e-06	0.871	0.551	118.439	306880	4	16.30012	12	1
0.463	0.465	4	-11.655	0	0.0342	0.112	0.0279	0.165	0.306	110.189	416507	4	75.24064	12	0
0.731	0.311	4	-14.939	0	0.0892	0.598	1.68e-06	0.111	0.574	82.366	121080	4	38.96829	6	1
0.334	0.503	0	-11.162	1	0.0291	0.327	0	0.134	0.404	94.463	174760	4	31.76709	8	0
0.348	0.675	5	-13.931	1	0.0355	5.56e-05	0.00863	0.373	0.837	99.569	263947	4	32.01646	11	0
0.774	0.527	4	-12.064	0	0.0406	0.629	1.31e-06	0.0751	0.801	96.174	176720	4	61.10974	6	1
0.702	0.528	9	-8.673	1	0.0372	0.0947	0.000103	0.556	0.962	115.148	203320	4	27.60697	9	1
0.553	0.655	4	-8.57	0	0.0471	0.225	0.000192	0.191	0.631	80.109	455147	4	25.80878	19	0
0.589	0.686	0	-17.558	0	0.0503	0.31	0.011	0.137	0.817	93.683	190733	4	36.52954	9	1
0.723	0.862	2	-7.376	0	0.0739	0.369	0.00187	0.633	0.621	106.489	230920	4	76.12908	8	1
0.369	0.484	2	-7.682	1	0.0261	0.0806	1.23e-05	0.237	0.36	79.31	200907	4	37.01396	10	1
0.424	0.321	7	-13.162	1	0.0312	0.622	0.0196	0.0903	0.405	133.126	200000	3	29.79777	8	0
0.402	0.841	8	-8.136	1	0.0333	0.0552	0	0.139	0.784	169.541	278680	4	36.56647	10	0
0.652	0.745	10	-9.425	0	0.0685	0.0829	0.00106	0.0918	0.961	96.122	193187	4	31.88032	11	0
0.261	0.585	9	-14.147	0	0.0608	0.762	0.000476	0.142	0.283	170.039	393093	4	31.50272	14	0
0.495	0.842	7	-10.299	1	0.0376	0.507	0.000105	0.254	0.776	98.094	192320	4	69.70883	10	1
0.592	0.652	11	-11.258	0	0.0574	0.0603	0.000397	0.139	0.626	116.0	220573	4	79.29625	7	1
0.885	0.492	8	-12.551	1	0.171	0.276	3.51e-06	0.239	0.969	93.233	164560	4	55.19774	8	0
0.469	0.382	2	-13.203	1	0.0374	0.364	0.00025	0.36	0.178	149.994	256147	4	37.119	14	0
