0.292	0.731	9	-7.889	1	0.0281	0.447	0.0024	0.271	0.477	158.349	129213	4	38.61338	7	0
0.59	0.482	0	-13.073	0	0.0293	0.779	0.817	0.134	0.567	125.035	223827	4	21.45386	10	0
0.644	0.826	3	-5.885	0	0.0427	0.368	2.64e-06	0.0375	0.766	96.994	184373	4	40.93228	7	0
0.66	0.234	7	-14.197	1	0.0328	0.861	0.000279	0.135	0.427	129.278	204243	3	43.5074	12	0
0.42	0.225	7	-13.211	1	0.0275	0.37	0.888	0.0844	0.0294	91.813	259227	4	25.04976	19	0
0.31	0.931	7	-4.658	1	0.143	2.25e-06	0.000244	0.218	0.371	139.796	137400	3	84.99881	4	0
0.734	0.0639	4	-22.27	1	0.0411	0.995	0.939	0.0688	0.634	65.137	95080	4	21.91396	6	0
0.725	0.779	11	-5.477	1	0.0243	0.0692	6.32e-06	0.11	0.897	101.781	220267	4	44.45668	10	0
0.398	0.802	0	-6.613	1	0.0518	0.0678	0.00583	0.189	0.342	100.345	441980	4	48.44191	15	0
0.408	0.282	8	-10.175	1	0.028	0.636	0.641	0.0944	0.0395	80.046	474680	4	29.97701	25	0
0.308	0.97	7	-3.248	0	0.0551	3.33e-06	0.903	0.153	0.375	194.947	322933	4	20.29285	12	0
0.373	0.988	0	-3.732	1	0.146	3.2e-05	1.51e-05	0.295	0.227	181.805	209400	4	53.23642	7	0
0.502	0.563	2	-8.153	1	0.0286	0.202	0.655	0.693	0.0896	159.949	286533	4	39.42733	13	0
0.258	0.579	0	-9.82	1	0.0298	0.000183	0.122	0.0968	0.0936	99.889	376587	4	133.88608	8	0
0.303	0.633	9	-10.568	0	0.0784	0.0695	0.00172	0.121	0.258	94.246	355053	4	38.54219	12	0
0.585	0.98	1	-3.608	1	0.0949	0.00109	0.00253	0.0785	0.457	104.008	134253	4	30.30885	8	0
0.784	0.841	4	-4.281	0	0.418	0.0349	0	0.417	0.786	151.286	265400	4	39.00154	13	0
0.387	0.637	2	-7.353	1	0.0351	0.175	9.07e-06	0.251	0.84	129.673	194547	4	30.31833	10	0
0.721	0.758	11	-7.536	0	0.0372	0.671	0.891	0.133	0.864	150.825	191173	4	29.54874	8	0
0.803	0.918	1	-4.014	1	0.19	0.00923	0	0.104	0.95	146.109	279760	4	28.93342	11	0
0.377	0.729	2	-8.352	1	0.0399	0.0122	0.942	0.645	0.204	120.026	310427	4	115.16342	9	0
0.721	0.653	7	-19.939	0	0.0442	0.0064	0.00679	0.588	0.783	118.987	137767	4	20.7391	7	0
0.428	0.345	9	-18.183	0	0.0322	0.805	0.951	0.245	0.188	104.304	117933	4	33.38817	6	0
0.406	0.903	11	-6.199	1	0.0888	0.403	0.645	0.105	0.371	159.478	374133	4	20.37956	15	0
0.456	0.531	9	-11.552	1	0.0337	0.38	0	0.305	0.938	125.528	159387	4	51.242	7	0
0.383	0.804	0	-6.659	1	0.0488	0.0726	0.00254	0.142	0.345	95.995	441933	4	110.55085	13	0
0.249	0.537	7	-9.39	1	0.0297	0.0157	0.00103	0.388	0.706	151.401	182267	4	37.59934	9	0
0.236	0.447	2	-8.345	0	0.0312	0.947	0.163	0.291	0.0903	173.71	365160	3	53.84422	19	0
0.602	0.334	4	-12.938	0	0.0396	0.862	0.103	0.19	0.741	120.827	166347	4	26.82011	8	0
0.838	0.616	1	-4.83	1	0.0404	0.00107	0	0.159	0.613	121.0	348907	4	47.93352	15	0
0.295	0.742	9	-7.909	1	0.0281	0.429	0.00218	0.254	0.491	158.404	128917	4	38.25348	6	0
0.705	0.883	9	-5.933	0	0.0613	0.436	0.000129	0.0797	0.412	137.948	181080	4	42.79463	6	0
0.3	0.951	1	-4.257	1	0.101	4.25e-05	0.516	0.366	0.135	144.996	165520	4	40.41918	8	0
0.357	0.628	2	-9.163	0	0.0351	0.223	0.725	0.314	0.0583	160.072	775507	4	23.79319	30	0
0.706	0.372	4	-12.359	0	0.0455	0.958	0.898	0.101	0.422	143.091	135147	4	28.34659	6	0
0.499	0.706	0	-7.335	1	0.0302	0.0747	0.00289	0.0753	0.483	148.931	153840	4	33.15461	9	0
0.589	0.587	2	-8.529	1	0.0417	0.205	0.796	0.11	0.661	137.55	324413	4	44.16838	10	0
0.376	0.0737	5	-23.784	0	0.0522	0.916	0.275	0.168	0.142	77.91	88640	4	26.73925	4	0
0.436	0.561	7	-15.36	0	0.0408	0.152	0.0402	0.51	0.727	105.302	69333	4	34.52692	4	0
0.526	0.513	2	-8.688	1	0.0379	0.0961	0.513	0.101	0.321	122.371	330187	4	21.75465	10	0
0.277	0.818	5	-5.921	0	0.0396	0.000228	0.898	0.0948	0.136	178.009	656000	3	76.12703	22	0
0.659	0.754	4	-3.423	0	0.0375	0.00184	0.836	0.0923	0.0471	130.021	323227	4	57.74348	13	0
0.457	0.24	3	-17.709	1	0.0272	0.889	0.364	0.271	0.106	111.863	91520	4	25.16118	6	0
0.439	0.681	9	-7.824	1	0.0302	0.431	0.13	0.701	0.321	172.02	246227	4	28.7714	13	0
0.549	0.93	1	-4.886	1	0.0388	2.25e-05	0.22	0.349	0.462	97.51	157080	4	37.70841	8	0
0.665	0.571	9	-7.294	0	0.0411	0.195	0.000183	0.126	0.062	93.01	213827	4	49.77822	8	0
0.234	0.988	1	-4.284	1	0.0896	8.87e-06	0.881	0.0688	0.565	183.844	160507	4	33.59588	8	0
0.72	0.867	4	-3.893	1	0.301	0.00199	0	0.24	0.391	128.999	271906	4	29.83167	13	0
0.204	0.725	2	-17.741	1	0.0752	0.00011	0.0338	0.157	0.377	172.988	90000	4	35.13179	6	0
0.498	0.845	2	-5.123	1	0.0373	0.00138	0.00255	0.09	0.137	95.175	263547	4	40.05438	10	0
0.772	0.789	6	-6.64	0	0.0582	0.136	3.27e-05	0.0729	0.708	137.96	206347	4	27.12569	9	0
0.292	0.92	7	-15.831	1	0.078	6.05e-06	0.159	0.104	0.116	115.289	97467	4	74.02985	4	0
0.673	0.926	2	-8.78	0	0.866	0.174	0	0.393	0.558	160.236	52760	4	44.6398	3	0
0.456	0.893	9	-6.554	1	0.0355	0.00299	2.1e-06	0.212	0.798	114.741	176133	4	33.31823	6	0
0.476	0.577	7	-8.112	1	0.0386	0.0623	0	0.0895	0.96	124.698	155667	3	50.82145	8	0
0.487	0.937	9	-5.681	0	0.331	0.709	0.89	0.295	0.125	128.478	251067	4	28.98417	12	0
0.56	0.985	8	-3.711	1	0.109	0.000408	0.015	0.11	0.419	144.968	169547	4	75.08615	6	0
0.474	0.927	11	-14.5	0	0.0422	0.00237	1.77e-05	0.543	0.711	109.9	133100	4	32.21852	8	0
