Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Back In The Day,Erykah Badu,spotify:track:5FyxN3JAL3eemQ5LqzOh0F,0.744,0.555,5,-9.826,0,0.126,0.194,0.0146,0.195,0.48,91.866,286920,4,49.3007,9
Hypnotized,Pillar,spotify:track:1h7t8MPajzKDGB5nnql0q8,0.598,0.813,8,-7.613,1,0.0382,0.000374,9.22e-05,0.0991,0.277,98.023,230120,4,46.8203,9
Angel,Before The Dawn,spotify:track:1EVR8bLo78PmAWkYswsdQs,0.373,0.903,5,-4.697,1,0.0628,2.2e-06,0.00223,0.185,0.345,149.998,164133,4,32.59396,12
Resurrection By Erection,Powerwolf,spotify:track:20JQURYIb4mL30kr0rIloU,0.181,0.927,3,-3.702,0,0.0623,3.18e-05,5.07e-06,0.0849,0.249,156.187,230707,4,20.00359,11
Sold (The Grundy County Auction Incident),John Michael Montgomery,spotify:track:4PkVIBGCoYfGi8MQQS4m7U,0.766,0.859,2,-7.408,1,0.0343,0.133,0,0.307,0.828,115.629,151023,4,100.80814,5
Sky in Red,Exxasens,spotify:track:51kgvlrrjofGRmMmmHrn8w,0.457,0.817,7,-6.038,1,0.0369,0.000417,0.765,0.212,0.296,130.091,259400,4,84.00313,8
Bind Torture Kill,Suffocation,spotify:track:7tMOs3uYmMQ10qz5fL4Aly,0.383,0.993,11,-6.09,1,0.153,9.15e-06,0.308,0.118,0.169,107.087,343533,4,45.4399,12
Thunderhead,A Storm of Light,spotify:track:0snfd4lr0CmzYUeowf5wU6,0.295,0.729,9,-8.467,1,0.0527,0.107,0.84,0.371,0.127,69.799,473480,4,36.53399,13
The Air That I Breathe,All That Remains,spotify:track:3ac3hv9wZ5iXpuYhwVapBk,0.28,0.968,11,-3.189,0,0.128,6.62e-05,9.8e-05,0.33,0.35,159.509,214533,4,24.52562,12
Lilacs & Lolita,From Autumn To Ashes,spotify:track:1oddxSWuFj9MXNSFwqcZRd,0.279,0.955,7,-3.939,1,0.251,0.00137,0.000522,0.351,0.533,167.599,162333,4,23.60671,8
9,Daturah,spotify:track:36vHrw28foFGKTtIOVZ6ZZ,0.51,0.422,9,-10.665,0,0.0288,0.0109,0.865,0.101,0.121,114.025,705853,4,62.00897,20
The Riddle,Thunderstone,spotify:track:2ugMdNsaFJZQ65MvfPJKIw,0.25,0.917,8,-3.465,1,0.0634,0.000353,1.15e-06,0.182,0.468,204.361,229721,4,40.6277,10
Liar,MotÃÂÃÂÃÂÃÂ¶rhead,spotify:track:6vslhI1t9AwNFV3kKRe2vP,0.559,0.985,6,-4.911,1,0.09,0.000633,4.04e-05,0.133,0.386,132.058,253640,4,46.79569,12
Rock It Till You Drop It,Fefe Dobson,spotify:track:7o395GZ5X9FVdQDfggWD0f,0.81,0.526,9,-6.531,0,0.041,0.00501,0.000478,0.0958,0.909,112.006,245333,4,18.00325,11
Good Go Bad,Cheyenne Kimball,spotify:track:2VJeMxeD0aO97rUtpW3CYR,0.594,0.957,6,-2.427,0,0.0555,0.00231,0,0.293,0.67,134.021,217173,4,74.47718,9
All That I've Got,The Used,spotify:track:7KzNRNvOd2kbaRpOm9ENDE,0.336,0.851,7,-4.756,1,0.0505,0.00284,0,0.222,0.48,177.956,238720,4,20.7229,12
Poison,Bell Biv DeVoe,spotify:track:2donM8sTsqYtRpSAwRdPJQ,0.845,0.664,6,-7.526,0,0.228,0.00615,0.00527,0.503,0.676,111.912,262467,4,38.39501,13
The Rain,Oran Juice Jones,spotify:track:4BB7pw9N8vjtfrvEw5yBUN,0.741,0.906,0,-9.631,0,0.0542,0.0153,7.09e-05,0.243,0.846,109.192,307227,4,30.50104,11
From Roots to Needles,If These Trees Could Talk,spotify:track:2tzt6biW79znRmQCLBSWhG,0.366,0.785,2,-7.383,0,0.0413,3.63e-05,0.812,0.11,0.154,130.049,402133,3,35.43359,15
