0.744	0.197	7	-14.235	1	0.038	0.762	0.00176	0.132	0.24	114.579	269573	4	23.34723	12	0
0.68	0.501	10	-14.399	1	0.0377	0.658	0.804	0.261	0.831	105.014	129235	4	30.49035	6	0
0.392	0.845	11	-9.105	0	0.0286	0.245	0.591	0.609	0.675	142.842	50333	3	26.25288	4	0
0.616	0.27	2	-9.152	1	0.0466	0.891	2.6e-05	0.104	0.258	79.909	229267	3	28.80749	13	0
0.512	0.761	7	-10.726	1	0.0594	0.00197	0.364	0.118	0.597	115.426	169640	4	37.05716	6	0
0.278	0.151	9	-18.29	0	0.0392	0.368	0.866	0.227	0.177	141.855	165836	4	35.11152	8	0
0.459	0.393	2	-13.157	1	0.0648	0.889	0.275	0.0959	0.58	165.697	119520	4	28.63446	9	0
0.368	0.0857	0	-22.079	0	0.0441	0.985	0.937	0.206	0.0561	88.254	58533	1	47.32033	3	0
0.423	0.396	8	-11.745	1	0.0384	0.547	0	0.102	0.618	132.522	226440	3	68.9636	10	0
0.535	0.718	4	-9.574	1	0.029	0.142	0.000785	0.248	0.762	98.672	193200	4	23.49886	8	0
0.698	0.615	5	-10.139	0	0.104	0.477	0.0315	0.636	0.896	93.236	272427	4	38.94629	12	0
0.198	0.484	10	-9.943	0	0.0426	0.821	0.894	0.137	0.16	106.636	145360	4	37.66142	4	0
0.16	0.91	2	-9.663	1	0.186	0.00407	0.000277	0.0708	0.484	177.521	275093	4	35.73646	15	0
0.443	0.432	5	-10.23	1	0.0239	0.419	6.23e-05	0.217	0.39	78.862	221427	4	29.3498	12	0
0.492	0.501	2	-16.674	1	0.0439	0.736	0.479	0.392	0.621	83.844	236000	4	30.69054	6	0
0.709	0.341	0	-15.316	1	0.117	0.0478	2.55e-06	0.203	0.528	122.182	213440	4	26.79197	10	0
0.782	0.434	10	-16.347	0	0.13	0.298	6.9e-05	0.0922	0.81	94.922	148347	4	32.3551	5	0
